category,condition,seed,dataset_idx,pixel_corr,ssim,lpips,clip,dino
Scene,Scene_full_mean,12345,39,-0.5234742468603445,0.28693464071385005,0.5304378867149353,0.692716658115387,0.35686200857162476
Scene,Scene_full_mean,12345,126,-0.20388129260995969,0.3952586530357838,0.732840895652771,0.9043882489204407,0.5241104364395142
Scene,Scene_full_mean,12345,132,0.07934082620764499,0.10121419801738053,0.6726769804954529,0.523982048034668,0.11153873801231384
Scene,Scene_full_mean,12345,167,0.20533406927965916,0.09942421891958246,0.7195852398872375,0.44444960355758667,0.024753689765930176
Scene,Scene_full_mean,12345,196,0.12988137012222148,0.27755522364202423,0.6523309946060181,0.7134788632392883,0.19763773679733276
Scene,Scene_full_mean,12345,199,0.07891743313912497,0.19849793638099703,0.7053114175796509,0.6401363015174866,0.14249545335769653
Scene,Scene_full_mean,12345,214,-0.15135214427236374,0.3087703252036557,0.6955364346504211,0.7336190938949585,0.1692146211862564
Scene,Scene_full_mean,12345,241,0.16716811859327624,0.34831746122164814,0.6945052742958069,0.5347344279289246,0.0020726053044199944
Scene,Scene_full_mean,12345,242,0.4323540325816299,0.5775797076922384,0.698575496673584,0.6148187518119812,0.09798241406679153
Scene,Scene_full_mean,12345,245,-0.09218609212157505,0.43058058221775813,0.6897884607315063,0.5853283405303955,0.030526649206876755
Scene,Scene_full_mean,12345,249,-0.03543246286481811,0.3715873494240015,0.8309521675109863,0.4135308861732483,0.015652824193239212
Scene,Scene_full_mean,12345,282,0.09934908537498101,0.32453895295275953,0.6583850383758545,0.4392766058444977,0.03304332122206688
Scene,Scene_full_mean,12345,289,-0.1796384861572806,0.36857213559422375,0.7279889583587646,0.7090812921524048,0.14923229813575745
